iter	TotalF1	MultiClass
1722	0.9637945338	0.1124148363
1723	0.9639949524	0.1123883709
1724	0.9639949524	0.1123310946
1725	0.9637945338	0.1123130735
1726	0.9643957633	0.1122678105
1727	0.9645961556	0.112211264
1728	0.9645961556	0.1121941225
1729	0.9645961556	0.1121691943
1730	0.9639949524	0.1120907049
1731	0.9641953623	0.1120625965
1732	0.9641953623	0.1120578272
1733	0.9647965393	0.1120177313
1734	0.9645961556	0.1119579154
1735	0.9645961556	0.1119135956
1736	0.9645961556	0.1118909922
1737	0.9645961556	0.1118730753
1738	0.9645961556	0.1118494553
1739	0.9645961556	0.1118218134
1740	0.9645961556	0.1117929155
1741	0.964996208	0.1117594405
1742	0.9649974221	0.1117368133
1743	0.9651968055	0.1117240587
1744	0.9651978209	0.1117013914
1745	0.965398211	0.1116869356
1746	0.9651975353	0.1116707892
1747	0.9649971469	0.1116416095
1748	0.9647955379	0.1116022694
1749	0.9647955379	0.1115838456
1750	0.9649959248	0.111562156
1751	0.9647955379	0.1115324495
1752	0.9647955379	0.1115139761
1753	0.9649971469	0.1114954219
1754	0.9649971469	0.1114742511
1755	0.9647978071	0.1114630905
1756	0.9645974134	0.1114210238
1757	0.9649971469	0.1113997519
1758	0.9649971469	0.1113778679
1759	0.9649971469	0.1113391387
1760	0.9649971469	0.1113185798
1761	0.9649971469	0.11128607
1762	0.9649971469	0.1112665035
1763	0.9653972076	0.1112430976
1764	0.9651978209	0.1112293189
1765	0.9653972076	0.1112153952
1766	0.9651978209	0.1111863424
1767	0.9651978209	0.1111631035
1768	0.9655976009	0.1111330125
1769	0.965398211	0.1111167572
1770	0.9653972076	0.1110509249
1771	0.9651978209	0.1110367369
1772	0.9655976009	0.1110173758
1773	0.9655976009	0.1110007577
1774	0.9655976009	0.1109886105
1775	0.9651968055	0.1109572431
1776	0.9651968055	0.1109389248
1777	0.9651968055	0.1108941711
1778	0.9649953544	0.1108487316
1779	0.9649953544	0.110796959
1780	0.9649953544	0.1107830715
1781	0.9649953544	0.1107583348
1782	0.9651957773	0.1107101914
1783	0.9651957773	0.1106901272
1784	0.9655965966	0.1106370814
1785	0.9655965966	0.1106292234
1786	0.9655965966	0.1105997442
1787	0.9657969931	0.1105723029
1788	0.9655976009	0.1105507993
1789	0.9655965966	0.1104996495
1790	0.9655965966	0.1104708441
1791	0.9655965966	0.1104571337
1792	0.9653951623	0.1104307241
1793	0.9653951623	0.110415964
1794	0.9653951623	0.1103688515
1795	0.9653951623	0.1103206865
1796	0.9655955796	0.1103078236
1797	0.9655955796	0.1102813667
1798	0.965795988	0.1102654781
1799	0.9655955796	0.1102261788
1800	0.9655955796	0.1101643827
1801	0.9655955796	0.1101290509
1802	0.9655955796	0.1100788374
1803	0.965795988	0.1100573981
1804	0.965795988	0.1100395154
1805	0.965795988	0.110014185
1806	0.965795988	0.1099896513
1807	0.965795988	0.1099509279
1808	0.9659953819	0.1099265271
1809	0.965795988	0.1099062847
1810	0.965795988	0.1098980832
1811	0.965795988	0.1098779985
1812	0.965795988	0.1098607146
1813	0.965795988	0.109841065
1814	0.965795988	0.1098133443
1815	0.965795988	0.1097929299
1816	0.9659963877	0.1097508216
1817	0.9659963877	0.1097287581
1818	0.9659963877	0.1097116852
1819	0.9661957847	0.1096959917
1820	0.9661957847	0.1096812511
1821	0.9661957847	0.1096344674
1822	0.9661957847	0.1096000859
1823	0.9661957847	0.1095877884
1824	0.9661957847	0.1095664101
1825	0.9661957847	0.1095408696
1826	0.966393536	0.1095259584
1827	0.966393536	0.1095169762
1828	0.966393536	0.1094873607
1829	0.966393536	0.1094553857
1830	0.966393536	0.1094310949
1831	0.966393536	0.1093977765
1832	0.966393536	0.1093736282
1833	0.966393536	0.1093505421
1834	0.966393536	0.1093416098
1835	0.966393536	0.1093268202
1836	0.966393536	0.1093180784
1837	0.966393536	0.1093059307
1838	0.9661957847	0.1092713095
1839	0.9661957847	0.1092590123
1840	0.9661957847	0.1092332538
1841	0.9661957847	0.1092159672
1842	0.9663951841	0.1091768002
1843	0.9665929368	0.1091647662
1844	0.9665929368	0.1091505684
1845	0.9665929368	0.1091045475
1846	0.9665929368	0.1090774225
1847	0.9663951841	0.1090557618
1848	0.9663951841	0.1090211023
1849	0.9663951841	0.1090062812
1850	0.9663951841	0.1089880969
1851	0.9665955813	0.1089503273
1852	0.9665955813	0.108920237
1853	0.9665955813	0.1088904689
1854	0.9665955813	0.1088783721
1855	0.9665955813	0.1088031316
1856	0.9665955813	0.1087769963
1857	0.9665955813	0.1087622481
1858	0.9665955813	0.1087138239
1859	0.9665955813	0.1086990584
1860	0.9665955813	0.1086666295
1861	0.9667933736	0.1086523951
1862	0.9667933736	0.1086331182
1863	0.9667933736	0.1086172707
1864	0.9665929368	0.1085955071
1865	0.9669938017	0.1085459433
1866	0.9669938017	0.1085275132
1867	0.9669938017	0.1085096439
1868	0.9667933736	0.1084879025
1869	0.9667933736	0.108477579
1870	0.9669938017	0.1084421895
1871	0.9669938017	0.1084292641
1872	0.9667933736	0.1084010093
1873	0.9667933736	0.1083844235
1874	0.9667933736	0.1083559904
1875	0.9667933736	0.1083345545
1876	0.9669938017	0.108299987
1877	0.9671932112	0.1082819878
1878	0.9671932112	0.1082512982
1879	0.9671932112	0.1082225473
1880	0.9673936337	0.1082049661
1881	0.96699278	0.1081694764
1882	0.96699278	0.108148307
1883	0.96699278	0.108120225
1884	0.9671932112	0.1080938697
1885	0.96699278	0.1080686046
1886	0.9671932112	0.1080349135
1887	0.9671932112	0.108006264
1888	0.9673936337	0.1079741374
1889	0.9673936337	0.107927159
1890	0.9673936337	0.1078987532
1891	0.9673936337	0.1078938007
1892	0.9671942211	0.1078600436
1893	0.9669938017	0.1078071805
1894	0.9669938017	0.1077845697
1895	0.9673946321	0.1077175769
1896	0.9673946321	0.1077035898
1897	0.9673946321	0.1076798231
1898	0.9673946321	0.1076642763
1899	0.9673946321	0.1076433766
1900	0.9673946321	0.1076200093
1901	0.9673946321	0.1075946657
1902	0.9673946321	0.1075687571
1903	0.9671942211	0.1075505546
1904	0.9675940476	0.1075137763
1905	0.9673961352	0.1074763279
1906	0.9673961352	0.1074223942
1907	0.967596501	0.1074120456
1908	0.967596501	0.1073863453
1909	0.967596501	0.1073444583
1910	0.967596501	0.1073369577
1911	0.967596501	0.107324387
1912	0.967596501	0.1073090695
1913	0.967596501	0.1072902683
1914	0.9673961352	0.107247682
1915	0.967596501	0.1072248254
1916	0.9673961352	0.1071977456
1917	0.9673961352	0.1071810676
1918	0.9673961352	0.1071596119
1919	0.9673961352	0.1071223575
1920	0.9673961352	0.1070937675
1921	0.967596501	0.1070652703
1922	0.9673961352	0.1070333489
1923	0.9673961352	0.1070006356
1924	0.967596501	0.1069711897
1925	0.967596501	0.1069508594
1926	0.9677968583	0.1069394367
1927	0.9677944531	0.1069185596
1928	0.9677968583	0.1069007192
1929	0.967596501	0.1068885292
1930	0.9673961352	0.1068645226
1931	0.9673961352	0.1068518762
1932	0.967596501	0.1068363046
1933	0.967596501	0.1067727692
1934	0.9677968583	0.1067399416
1935	0.967596501	0.106720643
1936	0.9677968583	0.1066986672
1937	0.9679948501	0.1066595556
1938	0.9679948501	0.106637314
1939	0.9681952387	0.1066086558
1940	0.9681952387	0.1065863751
1941	0.9681952387	0.1065741758
1942	0.9683956189	0.1065491281
1943	0.9681952387	0.1065091655
1944	0.9681952387	0.1064988543
1945	0.9681952387	0.1064752026
1946	0.9681952387	0.1064632385
1947	0.9681952387	0.1064405018
1948	0.9679948501	0.1064067905
1949	0.9681952387	0.106394585
1950	0.9679948501	0.1063820305
1951	0.9679948501	0.1063503217
1952	0.9681952387	0.1063222882
1953	0.9681952387	0.1063030912
1954	0.9681952387	0.1062840221
1955	0.9681952387	0.1062205154
1956	0.9681952387	0.1062010737
1957	0.9681952387	0.1061656736
1958	0.9683956189	0.106117802
1959	0.9683956189	0.1061030332
1960	0.9683956189	0.1060789998
1961	0.9683956189	0.1060566379
1962	0.9683956189	0.1060205985
1963	0.9683956189	0.1060041272
1964	0.9683957431	0.1059264659
1965	0.9683957431	0.1059173386
1966	0.9683957431	0.1058860936
1967	0.9683957431	0.105854534
1968	0.9683957431	0.1058269356
1969	0.9683957431	0.1057917539
1970	0.9683957431	0.105777116
1971	0.9683957431	0.1057596579
1972	0.9683957431	0.1057516476
1973	0.968596125	0.1057033228
1974	0.968596125	0.1056841676
1975	0.9687964986	0.10565486
1976	0.9687964986	0.1056443864
1977	0.9687964986	0.105612591
1978	0.9687964986	0.1055947919
1979	0.9687964986	0.1055802072
1980	0.968596125	0.1055619734
1981	0.9687964986	0.1055413952
1982	0.968596125	0.1055223247
1983	0.9687964986	0.1054911992
1984	0.968596125	0.105457157
1985	0.968596125	0.1054187028
1986	0.9687964986	0.1054037986
1987	0.968596125	0.1053852438
1988	0.9691954562	0.1053248961
1989	0.9691954562	0.1053023942
1990	0.9691954562	0.1052761962
1991	0.9691954562	0.1052487481
1992	0.9687955997	0.1052135438
1993	0.9687955997	0.1051671852
1994	0.9693958273	0.1051176015
1995	0.9693958273	0.1051061383
1996	0.9691954562	0.1050903088
1997	0.9689959762	0.1050566003
1998	0.9693967045	0.1050251156
1999	0.9693967045	0.1050004793
